date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:30:32	239603/239603	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Mar%202021%2006:30:32%20GMT	http://mas1.magikthemes.com/index.php/bolt	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt.html	(from )
09:30:33	46/46	---MCZ	200	added ('OK')	text/plain	date:Fri,%2006%20May%202016%2005:01:42%20GMT	http://mas1.magikthemes.com/robots.txt		(from )
09:30:33	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/spacer.gif	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/spacer.gif	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:33	5986/5986	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/calendar/calendar-win2k-1.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/calendar/calendar-win2k-1.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:34	636/636	---MCZ	200	added ('OK')	text/css	date:Thu,%2008%20Jun%202017%2006:31:58%20GMT	http://mas1.magikthemes.com/skin/frontend/base/default/css/magikfees.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/base/default/css/magikfees.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:34	7463/7463	---MCZ	200	added ('OK')	text/css	date:Fri,%2010%20Feb%202017%2013:17:42%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/magik/css/jquery.fancybox.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/magik/css/jquery.fancybox.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:35	33532/33532	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/font-awesome.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/font-awesome.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:35	11551/11551	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/simple-line-icons.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/simple-line-icons.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:35	1534/1534	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/owl.carousel.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/owl.carousel.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:36	1904/1904	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/owl.theme.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/owl.theme.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:36	3314/3314	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/jquery.bxslider.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/jquery.bxslider.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:36	4926/4926	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/flexslider.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/flexslider.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:37	5483/5483	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/color-swatch.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/color-swatch.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:37	3749/3749	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/scrollingcart/scroll.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/scrollingcart/scroll.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:40	163313/163313	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/prototype/prototype.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/prototype/prototype.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:40	93106/93106	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/lib/jquery/jquery-1.10.2.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/lib/jquery/jquery-1.10.2.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:40	1058/1058	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/lib/jquery/noconflict.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/lib/jquery/noconflict.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:40	747/747	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/lib/ccard.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/lib/ccard.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:41	41647/41647	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/prototype/validation.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/prototype/validation.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:41	4744/4744	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/scriptaculous/builder.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/scriptaculous/builder.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:42	38745/38745	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/scriptaculous/effects.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/scriptaculous/effects.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:42	31066/31066	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/scriptaculous/dragdrop.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/scriptaculous/dragdrop.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:42	34797/34797	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/scriptaculous/controls.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/scriptaculous/controls.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:43	10331/10331	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/scriptaculous/slider.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/scriptaculous/slider.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:43	22730/22730	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/varien/js.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/varien/js.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:43	14272/14272	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/varien/form.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/varien/form.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:44	1582/1582	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/mage/translate.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/mage/translate.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:44	2600/2600	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/mage/cookies.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/mage/cookies.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:45	23135/23135	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2016%20Jul%202015%2011:55:03%20GMT	http://mas1.magikthemes.com/js/magik/quickview/jquery.fancybox.pack.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/magik/quickview/jquery.fancybox.pack.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:45	372/372	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2016%20Jul%202015%2011:55:03%20GMT	http://mas1.magikthemes.com/js/magik/quickview/mgkquickview.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/magik/quickview/mgkquickview.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:45	30537/30537	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/varien/product.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/varien/product.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:46	11165/11165	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/varien/configurable.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/varien/configurable.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:46	62591/62591	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/calendar/calendar.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/calendar/calendar.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:46	4986/4986	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:12%20GMT	http://mas1.magikthemes.com/js/calendar/calendar-setup.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/js/calendar/calendar-setup.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:47	8875/8875	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/modernizr.custom.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/modernizr.custom.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:47	23308/23308	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/selectivizr.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/selectivizr.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:48	1700/1700	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/matchMedia.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/matchMedia.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:48	2816/2816	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/matchMedia.addListener.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/matchMedia.addListener.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:48	9519/9519	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/enquire.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/enquire.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:49	46013/46013	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/app.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/app.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:49	22374/22374	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/jquery.cycle2.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/jquery.cycle2.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:50	1322/1322	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/jquery.cycle2.swipe.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/jquery.cycle2.swipe.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:50	1509/1509	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/slideshow.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/slideshow.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:50	6893/6893	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/imagesloaded.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/imagesloaded.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:51	6983/6983	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/minicart.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/minicart.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:51	27096/27096	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/countdowntimer/countdowntimer.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/countdowntimer/countdowntimer.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:51	11650/11650	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20May%202015%2011:42:13%20GMT	http://mas1.magikthemes.com/skin/frontend/base/default/js/bundle.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/base/default/js/bundle.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:52	32923/32923	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/elevatezoom/jquery.elevateZoom-3.0.8.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/lib/elevatezoom/jquery.elevateZoom-3.0.8.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:53	95955/95955	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:53	31824/31824	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/bootstrap.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/bootstrap.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:54	4207/4207	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/parallax.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/parallax.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:54	17503/17503	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.bxslider.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.bxslider.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:55	57424/57424	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.flexslider.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.flexslider.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:55	15070/15070	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/owl.carousel.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/owl.carousel.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:56	6825/6825	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.mobile-menu.min.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/jquery.mobile-menu.min.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:56	121247/121247	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/bootstrap.min.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/bootstrap.min.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:56	17024/17024	---MCZ	200	added ('OK')	text/css	date:Fri,%2010%20Feb%202017%2013:17:42%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/revslider.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/revslider.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:57	6683/6683	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Dec%202016%2005:26:59%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/jquery.mobile-menu.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/jquery.mobile-menu.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:58	275966/275966	---MCZ	200	added ('OK')	text/css	date:Wed,%2026%20Jul%202017%2011:11:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/style.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/style.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:30:58	14998/14998	---MCZ	200	added ('OK')	text/css	date:Thu,%2005%20Jan%202017%2009:35:04%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/css/countdowntimer/countdowntimer.css	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/css/countdowntimer/countdowntimer.css	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:01	172860/172860	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/revslider.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/revslider.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:01	10992/10992	---MCZ	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/js/common.js	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/js/common.js	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:01	526/526	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/images/flags/bolt.png	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/images/flags/bolt.png	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:01	489/489	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202016%2007:09:14%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/images/flags/boltfr.png	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/images/flags/boltfr.png	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:02	50155/50155	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2006:19:39%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/images/top-img.png	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/images/top-img.png	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:08	141261/141261	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Mar%202021%2006:31:07%20GMT	http://mas1.magikthemes.com/index.php/bolt/blog	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/blog.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:11	241479/241479	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Mar%202021%2006:31:11%20GMT	http://mas1.magikthemes.com/index.php/bolt/?___from_store=bolt	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/indexad03.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:12	747/747	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Dec%202016%2005:27:00%20GMT	http://mas1.magikthemes.com/skin/frontend/rwd/bolt/images/logo.png	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/skin/frontend/rwd/bolt/images/logo.png	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:12	46124/46124	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Mar%202021%2006:31:12%20GMT	http://mas1.magikthemes.com/index.php/boltfr/?___from_store=bolt	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/boltfr/indexad03.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Mar%202021%2006:31:12%20GMT	http://mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/EUR/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/?___store=EUR	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/EUR/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/indexd4fa.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Mar%202021%2006:31:12%20GMT	http://mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/EGP/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/?___store=EGP	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/EGP/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/index3945.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Mar%202021%2006:31:15%20GMT	http://mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/USD/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/?___store=USD	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/directory/currency/switch/currency/USD/uenc/aHR0cDovL21hczEubWFnaWt0aGVtZXMuY29tL2luZGV4LnBocC9ib2x0/indexf670.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:20	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Mar%202021%2006:31:20%20GMT	http://mas1.magikthemes.com/index.php/bolt/customer/account/	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/bolt/customer/account/index.html	(from http://mas1.magikthemes.com/index.php/bolt)
09:31:21	239600/239600	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Mar%202021%2006:31:20%20GMT	http://mas1.magikthemes.com/index.php/boltdemo2	C:/My%20Web%20Sites/Bolt%20Mobile/mas1.magikthemes.com/index.php/boltdemo2.html	(from http://mas1.magikthemes.com/index.php/bolt)
